time,mn_id,x,y
1,0,66.14047460486246,5.144348517950026
1,1,16.81923133650499,79.89943989648492
1,2,48.501376189902615,8.179533406788408
1,3,78.8111244835084,55.343992133880725
1,4,57.96199004931656,59.03722995305194
1,5,71.9093914373851,91.28940279757806
1,6,77.4370321363263,8.641931249106916
1,7,73.87857989410087,17.60688239404543
1,8,28.906066109598218,63.944392613547805
1,9,99.55371120259518,79.06157732252699
